FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,DEROTANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MODEL,MOD_AMP,MOD_X,MOD_Y,PHOTFLUX,PHOTRAD,MEDFLUX,SUMFLUX,PEAKFLUX,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,SCIENCE_REGION_MAX_RADIUS,APPENDIX_D_APERTURE_RADIUS,BACKGROUND_SUBTRACTION_METHOD,BACKGROUND_ANNULUS_INNER_RADIUS,BACKGROUND_ANNULUS_OUTER_RADIUS,BACKGROUND_ANNULUS_WIDTH,R_75_RAW_TOTAL_COUNTS,R_75_TOTAL_COUNTS,R_75_TOTAL_COUNTS_NOISE,R_75_NO_ANNULUS_SNR,DOUBLE_DIFFERENCE_ERRS,APPENDIX_D_Q_OVER_I,APPENDIX_D_U_OVER_I
VDATA20220128A_00000550_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:30.997,08:26:38.932,08:26:23.063,22:26:31.005,22:26:38.940,22:26:23.070,59607.351742,59607.351829,59607.351655,VTMP00000550,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.283,24:02:27.25,2000.0,NS_IR,-0.12,1.031,14.15262,290.00907,75.84738,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,2.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,6,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.378,146.37799,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.42896,+24:02:22.52,ADI,-114.462,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:47,1,VMPA00016699,iXon Ultra 897 - VAMPIRES 2.0,50.0,22.5,HWP(NIR),45,7.49,104.1377288070862,104.0578019329338,104.0977002962421,25.49770029624209,2,128.5,128.5,0.90260256321995,0.43047486903277,-0.43047486903277,0.90260256321995,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8595125,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,8923.120935546258,182.5848539296337,182.5409863384732,1406602.731616211,30,28.49446487426758,4036315.0,13876.85546875,182.0,182.0,13876.85546875,797305.5083194219,0,0.0,0.0,0.0,0.0,0,0,124.0,75,none,,,0,2815236.8350524902,2815236.8350524902,1677.8667512804734,1677.8667512804736,0.0,,
VDATA20220128A_00000551_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:30.997,08:26:38.932,08:26:23.063,22:26:31.005,22:26:38.940,22:26:23.070,59607.351742,59607.351829,59607.351655,VTMP00000551,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.283,24:02:27.25,2000.0,NS_IR,-0.12,1.031,14.15262,290.00907,75.84738,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,2.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,6,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.378,146.37799,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.42896,+24:02:22.52,ADI,-114.462,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:47,2,VMPA00016699,iXon Ultra 897 - VAMPIRES 2.0,50.0,22.5,HWP(NIR),45,7.49,104.1377288070862,104.0578019329338,104.0977002962421,25.49770029624209,2,128.5,128.5,0.90260256321995,0.43047486903277,-0.43047486903277,0.90260256321995,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8595125,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,8704.027102538124,182.5959987907229,182.5110934409553,1403310.718748169,30,28.45125579833984,4027429.5,13818.6572265625,182.0,183.0,13818.6572265625,797353.1004938406,0,0.0,0.0,0.0,0.0,0,0,124.0,75,none,,,0,2810104.402282715,2810104.402282715,1676.3366017249384,1676.3366017249384,0.0,,
VDATA20220128A_00000552_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:27:02.857,08:27:10.777,08:26:54.936,22:27:02.862,22:27:10.784,22:26:54.940,59607.35210649999,59607.352199,59607.352014,VTMP00000552,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.21,2000.0,NS_IR,-0.12,1.032,14.2701,289.88573,75.7299,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,2.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,7,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.44204,146.44203,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.37521,+24:02:22.52,ADI,-114.631,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:27:15,1,VMPA00016701,iXon Ultra 897 - VAMPIRES 1.0,50.0,67.5,HWP(NIR),45,7.49,103.9733587020699,103.8895249800996,103.9313699916159,25.3313699916159,2,128.5,128.5,0.90384843161556,0.42785279321993,-0.42785279321993,0.90384843161556,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040891666667,24.040891666667,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,16143.59498462563,182.5347077709847,182.4582070999107,1448163.772528687,30,19.89221954345703,3324155.5,21112.73828125,182.0,183.0,21112.73828125,935913.5921775918,"(0.026235578145789695, 0.0)",0.011472741722619625,-0.13557137596035304,0.0,0.0,0,0,125.0,75,none,,,0,2482628.9050102234,2482628.9050102234,1575.6360318963968,1575.6360318963968,0.0002978010771611027,,
VDATA20220128A_00000553_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:27:02.857,08:27:10.777,08:26:54.936,22:27:02.862,22:27:10.784,22:26:54.940,59607.35210649999,59607.352199,59607.352014,VTMP00000553,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.21,2000.0,NS_IR,-0.12,1.032,14.2701,289.88573,75.7299,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,2.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,7,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.44204,146.44203,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.37521,+24:02:22.52,ADI,-114.631,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:27:15,2,VMPA00016701,iXon Ultra 897 - VAMPIRES 1.0,50.0,67.5,HWP(NIR),45,7.49,103.9733587020699,103.8895249800996,103.9313699916159,25.3313699916159,2,128.5,128.5,0.90384843161556,0.42785279321993,-0.42785279321993,0.90384843161556,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040891666667,24.040891666667,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,15328.48627671537,182.4868853707546,182.4880871904928,1393823.834061279,30,19.32162094116211,3201042.25,20058.52734375,182.0,182.0,20058.52734375,900228.6980698854,0,0.0,0.0,0.0,0.0,0,0,124.0,75,none,,,0,2390292.961511612,2390292.961511612,1546.0572309948982,1546.0572309948982,0.0,,
VDATA20220128A_00000554_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:27:02.857,08:27:10.777,08:26:54.936,22:27:02.862,22:27:10.784,22:26:54.940,59607.35210649999,59607.352199,59607.352014,VTMP00000554,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.21,2000.0,NS_IR,-0.12,1.032,14.2701,289.88573,75.7299,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,2.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,7,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.44204,146.44203,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.37521,+24:02:22.52,ADI,-114.631,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:27:18,1,VMPA00016701,iXon Ultra 897 - VAMPIRES 2.0,50.0,67.5,HWP(NIR),45,7.49,103.9733587020699,103.8895249800996,103.9313699916159,25.3313699916159,2,128.5,128.5,0.90384843161556,0.42785279321993,-0.42785279321993,0.90384843161556,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040891666667,24.040891666667,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,19875.14989479673,182.5548607687914,182.437196022452,1863861.630446168,30,24.24843978881836,4198474.0,26649.94921875,182.0,183.0,26649.94921875,1202768.8361922838,0,0.0,0.0,0.0,0.0,0,0,123.0,75,none,,,0,3182192.676460266,3182192.676460266,1783.8701400214832,1783.8701400214832,0.0,,
VDATA20220128A_00000555_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:27:02.857,08:27:10.777,08:26:54.936,22:27:02.862,22:27:10.784,22:26:54.940,59607.35210649999,59607.352199,59607.352014,VTMP00000555,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.21,2000.0,NS_IR,-0.12,1.032,14.2701,289.88573,75.7299,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,2.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,7,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.44204,146.44203,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.37521,+24:02:22.52,ADI,-114.631,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:27:18,2,VMPA00016701,iXon Ultra 897 - VAMPIRES 2.0,50.0,67.5,HWP(NIR),45,7.49,103.9733587020699,103.8895249800996,103.9313699916159,25.3313699916159,2,128.5,128.5,0.90384843161556,0.42785279321993,-0.42785279321993,0.90384843161556,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040891666667,24.040891666667,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,19822.57482777521,182.4814765829475,182.4450068408339,1887354.099901124,30,24.65144729614258,4243733.0,26780.400390625,183.0,183.0,26780.400390625,1220479.150807063,0,0.0,0.0,0.012079139927323275,0.0032867248387824285,0,0,123.0,75,none,,,0,3219204.078605652,3219204.078605652,1794.2140559603395,1794.2140559603392,0.0,,
VDATA20220128A_00000760_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:13.914,09:46:21.877,09:46:05.950,23:46:13.921,23:46:21.884,23:46:05.958,59607.407095,59607.407188,59607.407002,VTMP00000760,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.157,24:02:26.83,2000.0,NS_IR,-0.12,1.182,32.25082,283.91711,57.74918,Nasmyth-IR,OFF,IR,27.2,621.8,271.15,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,0,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.752,157.74904,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.3861,+24:02:22.52,ADI,-128.345,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:46:26,1,VMPA00016905,iXon Ultra 897 - VAMPIRES 1.0,50.0,0.0,HWP(NIR),45,7.49,90.51850108922228,90.49030134991126,90.50439505424674,11.90439505424675,2,128.5,128.5,0.97849316467778,0.20627924442093,-0.20627924442093,0.97849316467778,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8589875,24.040786111111,24.040786111111,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,22981.36931170993,182.6971471462447,182.4471798819238,1674510.554684449,30,18.56425476074219,3369451.75,29808.984375,182.0,183.0,29808.984375,1158786.8282913254,"(0.001767728352124548, 0.0)",-0.00028879211849771664,-0.13746607464581384,0.0,0.0,0,0,116.0,75,none,,,0,2611986.794675827,2611986.794675827,1616.1642226815402,1616.1642226815402,0.0002884969259786551,,
VDATA20220128A_00000761_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:13.914,09:46:21.877,09:46:05.950,23:46:13.921,23:46:21.884,23:46:05.958,59607.407095,59607.407188,59607.407002,VTMP00000761,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.157,24:02:26.83,2000.0,NS_IR,-0.12,1.182,32.25082,283.91711,57.74918,Nasmyth-IR,OFF,IR,27.2,621.8,271.15,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,0,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.752,157.74904,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.3861,+24:02:22.52,ADI,-128.345,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:46:26,2,VMPA00016905,iXon Ultra 897 - VAMPIRES 1.0,50.0,0.0,HWP(NIR),45,7.49,90.51850108922228,90.49030134991126,90.50439505424674,11.90439505424675,2,128.5,128.5,0.97849316467778,0.20627924442093,-0.20627924442093,0.97849316467778,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8589875,24.040786111111,24.040786111111,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,22254.45959796292,182.6955390460954,182.4590691077777,1645468.132198486,30,18.2200870513916,3319109.5,28734.015625,182.0,183.0,28734.015625,1136782.303687707,0,0.0,0.0,0.0,0.0,0,0,116.0,75,none,,,0,2569611.8923130035,2569611.8923130035,1603.0009021560168,1603.0009021560168,0.0,,
VDATA20220128A_00000762_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:13.914,09:46:21.877,09:46:05.950,23:46:13.921,23:46:21.884,23:46:05.958,59607.407095,59607.407188,59607.407002,VTMP00000762,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.157,24:02:26.83,2000.0,NS_IR,-0.12,1.182,32.25082,283.91711,57.74918,Nasmyth-IR,OFF,IR,27.2,621.8,271.15,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,0,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.752,157.74904,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.3861,+24:02:22.52,ADI,-128.345,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:46:30,1,VMPA00016907,iXon Ultra 897 - VAMPIRES 2.0,50.0,0.0,HWP(NIR),45,7.49,90.51850108922228,90.49030134991126,90.50439505424674,11.90439505424675,2,128.5,128.5,0.97849316467778,0.20627924442093,-0.20627924442093,0.97849316467778,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8589875,24.040786111111,24.040786111111,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,28365.31137218178,182.7564062877672,182.4034512268114,2211363.563988647,30,23.14972114562988,4371554.5,37148.0859375,182.0,183.0,37148.0859375,1524509.8898350273,0,0.0,0.0,0.0,0.0,0,0,115.0,75,none,,,0,3439537.3590888977,3439537.3590888977,1854.5989752744117,1854.5989752744115,0.0,,
VDATA20220128A_00000763_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:13.914,09:46:21.877,09:46:05.950,23:46:13.921,23:46:21.884,23:46:05.958,59607.407095,59607.407188,59607.407002,VTMP00000763,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.157,24:02:26.83,2000.0,NS_IR,-0.12,1.182,32.25082,283.91711,57.74918,Nasmyth-IR,OFF,IR,27.2,621.8,271.15,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,1.0,4.0,1.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,0,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.752,157.74904,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.3861,+24:02:22.52,ADI,-128.345,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:46:30,2,VMPA00016907,iXon Ultra 897 - VAMPIRES 2.0,50.0,0.0,HWP(NIR),45,7.49,90.51850108922228,90.49030134991126,90.50439505424674,11.90439505424675,2,128.5,128.5,0.97849316467778,0.20627924442093,-0.20627924442093,0.97849316467778,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8589875,24.040786111111,24.040786111111,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,27138.36969407973,182.7629853720254,182.4134073995511,2179711.383920289,30,23.01947975158691,4321887.0,35760.9375,182.0,183.0,35760.9375,1500959.1704053727,0,0.0,0.0,0.0,0.0,0,0,114.0,75,none,,,0,3393692.668888092,3393692.668888092,1842.197782239489,1842.1977822394892,0.0,,
VDATA20220128A_00000764_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:56.077,09:47:03.994,09:46:48.159,23:46:56.083,23:47:04.001,23:46:48.164,59607.4075925,59607.407685,59607.4075,VTMP00000764,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.81,2000.0,NS_IR,-0.12,1.184,32.41103,283.9139,57.58897,Nasmyth-IR,OFF,IR,27.3,621.8,271.15,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.87305,157.86905,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.29172,+24:02:22.52,ADI,-128.419,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:08,1,VMPA00016907,iXon Ultra 897 - VAMPIRES 1.0,50.0,45.0,HWP(NIR),45,7.49,90.44310710751373,90.41518908660768,90.42914210082157,11.82914210082157,2,128.5,128.5,0.9787632502205,0.20499390239176,-0.20499390239176,0.9787632502205,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040780555556,24.040780555556,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,20546.47956941599,182.5793790101192,182.4591847843697,1520677.244587097,30,19.22451782226562,3284511.0,25167.478515625,182.0,183.0,25167.478515625,1009602.0189466616,"(0.03492055429796051, 0.0)",0.016250069337483287,-0.14415263108729653,0.0,0.0,0,0,116.0,75,none,,,0,2500588.273475647,2500588.273475647,1581.3248475489302,1581.32484754893,0.0002958830881353817,,
VDATA20220128A_00000765_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:56.077,09:47:03.994,09:46:48.159,23:46:56.083,23:47:04.001,23:46:48.164,59607.4075925,59607.407685,59607.4075,VTMP00000765,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.81,2000.0,NS_IR,-0.12,1.184,32.41103,283.9139,57.58897,Nasmyth-IR,OFF,IR,27.3,621.8,271.15,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.87305,157.86905,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.29172,+24:02:22.52,ADI,-128.419,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:08,2,VMPA00016907,iXon Ultra 897 - VAMPIRES 1.0,50.0,45.0,HWP(NIR),45,7.49,90.44310710751373,90.41518908660768,90.42914210082157,11.82914210082157,2,128.5,128.5,0.9787632502205,0.20499390239176,-0.20499390239176,0.9787632502205,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040780555556,24.040780555556,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,19347.25883666429,182.585569621531,182.4970072246162,1448664.536161195,30,18.4998779296875,3152915.0,23798.275390625,182.0,183.0,23798.275390625,962510.1923235696,0,0.0,0.0,0.0,0.0,0,0,116.0,75,none,,,0,2386062.9334278107,2386062.9334278107,1544.6886202169712,1544.6886202169715,0.0,,
